,ctx_dhs,ctx_footprint_no,ctx_sox2no,ctx_sox2score,hox,lhx,log2fc,maxcons,meancons,sc_dhs,sc_footprint_no,sc_sox2no,sc_sox2score
ENSMUSG00000022364,5570.70915859079,1.8803462067869336,1.680483418698441,13.86945029099685,0.8734514055631994,0.9603675200218511,-0.195769054753815,36.078326913763206,1.8410456657277192,4741.628274259017,2.2564154481443204,0.0,0.0
ENSMUSG00000022365,4935.892320429895,1.455390009445722,1.3100073112266095,10.832738442319517,1.1284886020957186,1.240783165800486,0.0859712625975969,38.04542542653864,2.11694118245607,4203.585019187469,1.7464680113348665,0.0,0.0
ENSMUSG00000022366,499.7993926932406,0.0,0.897092561362246,21.81232116993791,0.2236167809938675,1.109292940738417,0.318587630591788,4.8888131866336755,0.409293449445201,246.65637196815146,0.0,0.0,0.0
ENSMUSG00000022367,720.5746659548244,0.0,0.6105135193716751,20.05234603027295,0.31881508981977874,2.312981461087879,2.09170768701868,9.392925214814747,0.8787308213046305,681.0228857950269,0.0,0.0,0.0
ENSMUSG00000022369,1126.5316983283162,0.0,0.21726705801790405,9.016582907743018,0.5012421306179041,3.5548696442092957,0.258965121659504,20.692065236388377,1.220667188250867,1584.8712574577646,0.0,1.8199908494841837,48.2374772481923
ENSMUSG00000022370,1081.1540726896746,0.0,0.24988761554807565,10.37033604524514,0.576498811992122,3.8189580550499898,0.0863910478429857,21.781969715378484,1.2818123219060034,1656.6134328778546,0.0,2.0932449578225603,55.479870163345275
ENSMUSG00000022371,1413.235561927186,0.0,0.9717273674770628,40.326685750298104,0.452541412813511,4.022898736772765,5.76630753551613,29.58453994461007,1.9497628113324192,1799.0915276638434,0.0,1.1542531470499986,37.57286508073548
ENSMUSG00000022372,904.1050477199713,0.0,0.061849083398676105,6.648776465357681,1.517833937845039,3.8827987443762906,-0.215302678538617,9.330776899430461,0.3700920034167887,967.9332231531412,0.0,0.0,0.0
ENSMUSG00000022375,1259.309622816805,0.0,0.0,0.0,0.19141987348761183,1.9583285257358243,-0.326707367929167,15.272676058158208,0.629956277739424,1635.521758902212,0.0,0.4349135514248548,7.828443925647387
ENSMUSG00000022376,789.8158954055233,0.0,0.6509844526854939,13.473237998543272,0.0,0.9108823420404923,4.20616141680604,9.7673733516094,0.49930115680368925,793.5265665731089,0.0,0.12805671849064773,4.930183661889938
ENSMUSG00000022377,2564.9548841139417,0.0,0.9276314253568465,18.611360481885676,0.0,1.7254884052483426,-0.150548987048055,18.50994261043178,1.5151701699967461,2028.2175868997008,0.0,0.14929933926490502,4.031082160152436
ENSMUSG00000022378,2119.8615803715093,0.0,0.8887276353754423,18.67676205419042,0.0,0.9574738343808202,-0.325094604470143,12.150232750481829,0.9218638283557156,1611.7282878227957,0.0,0.38473518981979776,10.38785012513454
ENSMUSG00000022382,6892.044114768994,1.6825664703790049,2.1172859366891275,143.53315144486385,0.13754254383826428,4.196418745032953,0.688540570763569,42.05161016686513,4.639087503856071,6737.45693784096,2.24342196050534,1.569052962588928,60.27821765234457
